project,algorithm,batch_size,builds_saved,median_delay,testall_size
CloudifySource-cloudify.csv,BATCHBISECT,16,22.813238770685572,8.0,5076
CloudifySource-cloudify.csv,BATCHSTOP4,4,36.07171000788022,1.5,5076
CloudifySource-cloudify.csv,BATCHSTOP4,8,35.362490149724195,4.0,5076
CloudifySource-cloudify.csv,BATCHSTOP4,16,32.74231678486997,8.0,5076
CloudifySource-cloudify.csv,BATCHDIVIDE4,4,36.07171000788022,1.5,5076
CloudifySource-cloudify.csv,BATCHDIVIDE4,8,35.362490149724195,4.0,5076
CloudifySource-cloudify.csv,BATCHDIVIDE4,16,26.35933806146572,8.0,5076
SpongePowered-SpongeCommon.csv,BATCHBISECT,2,32.62987012987013,0.5,3696
SpongePowered-SpongeCommon.csv,BATCHBISECT,4,46.103896103896105,1.5,3696
SpongePowered-SpongeCommon.csv,BATCHBISECT,8,49.675324675324674,3.5,3696
SpongePowered-SpongeCommon.csv,BATCHBISECT,16,49.16125541125541,7.5,3696
SpongePowered-SpongeCommon.csv,BATCHSTOP4,4,51.94805194805195,1.5,3696
SpongePowered-SpongeCommon.csv,BATCHSTOP4,8,55.51948051948052,3.5,3696
SpongePowered-SpongeCommon.csv,BATCHSTOP4,16,55.00541125541125,7.5,3696
SpongePowered-SpongeCommon.csv,BATCHDIVIDE4,4,51.94805194805195,1.5,3696
SpongePowered-SpongeCommon.csv,BATCHDIVIDE4,8,55.51948051948052,3.5,3696
SpongePowered-SpongeCommon.csv,BATCHDIVIDE4,16,46.185064935064936,7.5,3696
apache-zeppelin.csv,BATCHBISECT,2,-9.717543405027214,1,3859
apache-zeppelin.csv,BATCHBISECT,4,-17.672972272609485,2,3859
apache-zeppelin.csv,BATCHBISECT,8,-24.4622959315885,4,3859
apache-zeppelin.csv,BATCHBISECT,16,-29.35993780772222,8,3859
apache-zeppelin.csv,BATCHSTOP4,4,9.12153407618554,2,3859
apache-zeppelin.csv,BATCHSTOP4,8,2.332210417206525,4,3859
apache-zeppelin.csv,BATCHSTOP4,16,-2.565431458927179,8,3859
apache-zeppelin.csv,BATCHDIVIDE4,4,9.12153407618554,2,3859
apache-zeppelin.csv,BATCHDIVIDE4,8,2.332210417206525,4,3859
apache-zeppelin.csv,BATCHDIVIDE4,16,-7.333506089660531,8,3859
typetools-checker-framework.csv,BATCHBISECT,2,10.820197702377769,1,3743
typetools-checker-framework.csv,BATCHBISECT,4,13.545284531124764,2,3743
typetools-checker-framework.csv,BATCHBISECT,8,12.850654555169655,4,3743
typetools-checker-framework.csv,BATCHBISECT,16,10.820197702377769,8,3743
typetools-checker-framework.csv,BATCHSTOP4,4,30.430136254341434,2,3743
typetools-checker-framework.csv,BATCHSTOP4,8,29.735506278386325,4,3743
typetools-checker-framework.csv,BATCHSTOP4,16,27.70504942559444,8,3743
typetools-checker-framework.csv,BATCHDIVIDE4,4,30.430136254341434,2,3743
typetools-checker-framework.csv,BATCHDIVIDE4,8,29.735506278386325,4,3743
typetools-checker-framework.csv,BATCHDIVIDE4,16,19.28934010152284,8,3743
geoserver-geoserver.csv,BATCHBISECT,2,-3.4757281553398087,0.5,5150
geoserver-geoserver.csv,BATCHBISECT,4,-10.330097087378647,2.0,5150
geoserver-geoserver.csv,BATCHBISECT,8,-16.854368932038838,4.0,5150
geoserver-geoserver.csv,BATCHBISECT,16,-21.514563106796118,8.0,5150
geoserver-geoserver.csv,BATCHSTOP4,4,11.300970873786412,2.0,5150
geoserver-geoserver.csv,BATCHSTOP4,8,4.815533980582529,4.0,5150
geoserver-geoserver.csv,BATCHSTOP4,16,0.15533980582524975,8.0,5150
geoserver-geoserver.csv,BATCHDIVIDE4,4,11.300970873786412,2.0,5150
geoserver-geoserver.csv,BATCHDIVIDE4,8,4.815533980582529,4.0,5150
geoserver-geoserver.csv,BATCHDIVIDE4,16,-4.524271844660191,8.0,5150
ngageoint-geowave.csv,BATCHBISECT,2,33.24154209284028,0.5,2542
ngageoint-geowave.csv,BATCHBISECT,4,46.970889063729345,2.0,2542
ngageoint-geowave.csv,BATCHBISECT,8,51.848937844217154,4.0,2542
ngageoint-geowave.csv,BATCHBISECT,16,53.225806451612904,8.0,2542
ngageoint-geowave.csv,BATCHSTOP4,4,52.47836349331235,2.0,2542
ngageoint-geowave.csv,BATCHSTOP4,8,57.35641227380016,4.0,2542
ngageoint-geowave.csv,BATCHSTOP4,16,58.81195908733281,8.0,2542
ngageoint-geowave.csv,BATCHDIVIDE4,4,52.47836349331235,2.0,2542
ngageoint-geowave.csv,BATCHDIVIDE4,8,57.35641227380016,4.0,2542
ngageoint-geowave.csv,BATCHDIVIDE4,16,46.852871754523996,8.0,2542
sparklemotion-nokogiri.csv,BATCHBISECT,2,12.86378087551968,1,4089
sparklemotion-nokogiri.csv,BATCHBISECT,4,18.39080459770115,2,4089
sparklemotion-nokogiri.csv,BATCHBISECT,8,20.224993886035705,4,4089
sparklemotion-nokogiri.csv,BATCHBISECT,16,20.56737588652483,8,4089
sparklemotion-nokogiri.csv,BATCHSTOP4,4,36.04793348006848,2,4089
sparklemotion-nokogiri.csv,BATCHSTOP4,8,37.88212276840303,4,4089
sparklemotion-nokogiri.csv,BATCHSTOP4,16,38.248960626069945,8,4089
sparklemotion-nokogiri.csv,BATCHDIVIDE4,4,36.04793348006848,2,4089
sparklemotion-nokogiri.csv,BATCHDIVIDE4,8,37.88212276840303,4,4089
sparklemotion-nokogiri.csv,BATCHDIVIDE4,16,26.338958180484227,8,4089
Graylog2-graylog2-server.csv,BATCHBISECT,2,41.32124352331606,0.5,3088
Graylog2-graylog2-server.csv,BATCHBISECT,4,58.80829015544042,1.5,3088
Graylog2-graylog2-server.csv,BATCHBISECT,8,65.41450777202073,3.5,3088
Graylog2-graylog2-server.csv,BATCHBISECT,16,66.48316062176166,7.5,3088
Graylog2-graylog2-server.csv,BATCHSTOP4,4,59.97409326424871,1.5,3088
Graylog2-graylog2-server.csv,BATCHSTOP4,8,66.58031088082902,3.5,3088
Graylog2-graylog2-server.csv,BATCHSTOP4,16,67.64896373056995,7.5,3088
Graylog2-graylog2-server.csv,BATCHDIVIDE4,4,59.97409326424871,1.5,3088
Graylog2-graylog2-server.csv,BATCHDIVIDE4,8,66.58031088082902,3.5,3088
Graylog2-graylog2-server.csv,BATCHDIVIDE4,16,56.21761658031088,7.5,3088
cloudfoundry-uaa.csv,BATCHBISECT,2,41.80327868852459,0.5,244
cloudfoundry-uaa.csv,BATCHBISECT,4,62.704918032786885,1.5,244
cloudfoundry-uaa.csv,BATCHBISECT,8,70.90163934426229,4.0,244
cloudfoundry-uaa.csv,BATCHBISECT,16,73.77049180327869,8.0,244
cloudfoundry-uaa.csv,BATCHSTOP4,4,66.80327868852459,1.5,244
cloudfoundry-uaa.csv,BATCHSTOP4,8,75.0,4.0,244
cloudfoundry-uaa.csv,BATCHSTOP4,16,77.8688524590164,8.0,244
cloudfoundry-uaa.csv,BATCHDIVIDE4,4,66.80327868852459,1.5,244
cloudfoundry-uaa.csv,BATCHDIVIDE4,8,75.0,4.0,244
cloudfoundry-uaa.csv,BATCHDIVIDE4,16,64.75409836065575,8.0,244
apache-jackrabbit-oak.csv,BATCHBISECT,2,-7.225738396624479,0.5,7584
apache-jackrabbit-oak.csv,BATCHBISECT,4,-16.904008438818565,1.5,7584
apache-jackrabbit-oak.csv,BATCHBISECT,8,-24.841772151898738,3.5,7584
apache-jackrabbit-oak.csv,BATCHBISECT,16,-30.142405063291136,7.5,7584
apache-jackrabbit-oak.csv,BATCHSTOP4,4,5.643459915611814,1.5,7584
apache-jackrabbit-oak.csv,BATCHSTOP4,8,-2.294303797468359,3.5,7584
apache-jackrabbit-oak.csv,BATCHSTOP4,16,-7.594936708860757,7.5,7584
apache-jackrabbit-oak.csv,BATCHDIVIDE4,4,5.643459915611814,1.5,7584
apache-jackrabbit-oak.csv,BATCHDIVIDE4,8,-2.294303797468359,3.5,7584
apache-jackrabbit-oak.csv,BATCHDIVIDE4,16,-11.695675105485236,7.5,7584
apache-pdfbox.csv,BATCHBISECT,2,-10.280373831775705,0.5,8988
apache-pdfbox.csv,BATCHBISECT,4,-20.68313306631063,1.5,8988
apache-pdfbox.csv,BATCHBISECT,8,-28.237650200267012,4.0,8988
apache-pdfbox.csv,BATCHBISECT,16,-32.86604361370718,8.0,8988
apache-pdfbox.csv,BATCHSTOP4,4,4.194481530930133,1.5,8988
apache-pdfbox.csv,BATCHSTOP4,8,-3.3600356030262617,4.0,8988
apache-pdfbox.csv,BATCHSTOP4,16,-7.988429016466398,8.0,8988
apache-pdfbox.csv,BATCHDIVIDE4,4,4.194481530930133,1.5,8988
apache-pdfbox.csv,BATCHDIVIDE4,8,-3.3600356030262617,4.0,8988
apache-pdfbox.csv,BATCHDIVIDE4,16,-13.518024032042717,8.0,8988
apache-sling.csv,BATCHBISECT,2,-48.4287317620651,0.5,14256
apache-sling.csv,BATCHBISECT,4,-72.8114478114478,1.5,14256
apache-sling.csv,BATCHBISECT,8,-85.1010101010101,3.5,14256
apache-sling.csv,BATCHBISECT,16,-91.2948933782267,7.5,14256
apache-sling.csv,BATCHSTOP4,4,-23.76543209876543,1.5,14256
apache-sling.csv,BATCHSTOP4,8,-36.054994388327714,3.5,14256
apache-sling.csv,BATCHSTOP4,16,-42.24887766554434,7.5,14256
apache-sling.csv,BATCHDIVIDE4,4,-23.76543209876543,1.5,14256
apache-sling.csv,BATCHDIVIDE4,8,-36.054994388327714,3.5,14256
apache-sling.csv,BATCHDIVIDE4,16,-48.456790123456784,7.5,14256
SonarSource-sonar-java.csv,BATCHBISECT,2,26.36868769406766,0.5,12238
SonarSource-sonar-java.csv,BATCHBISECT,4,36.607288772675275,2.0,12238
SonarSource-sonar-java.csv,BATCHBISECT,8,39.74505638176173,4.0,12238
SonarSource-sonar-java.csv,BATCHBISECT,16,39.753227651577056,8.0,12238
SonarSource-sonar-java.csv,BATCHSTOP4,4,45.4812877921229,2.0,12238
SonarSource-sonar-java.csv,BATCHSTOP4,8,48.61905540120935,4.0,12238
SonarSource-sonar-java.csv,BATCHSTOP4,16,48.62722667102468,8.0,12238
SonarSource-sonar-java.csv,BATCHDIVIDE4,4,45.4812877921229,2.0,12238
SonarSource-sonar-java.csv,BATCHDIVIDE4,8,48.61905540120935,4.0,12238
SonarSource-sonar-java.csv,BATCHDIVIDE4,16,38.10263114888053,8.0,12238
killbill-killbill.csv,BATCHBISECT,2,0.06348198698619001,1,6301
killbill-killbill.csv,BATCHBISECT,4,-1.412474210442781,2,6301
killbill-killbill.csv,BATCHBISECT,8,-3.3804158070147565,4,6301
killbill-killbill.csv,BATCHBISECT,16,-5.507062371052214,8,6301
killbill-killbill.csv,BATCHSTOP4,4,22.0441199809554,2,6301
killbill-killbill.csv,BATCHSTOP4,8,20.092048881129983,4,6301
killbill-killbill.csv,BATCHSTOP4,16,17.98127281383907,8,6301
killbill-killbill.csv,BATCHDIVIDE4,4,22.0441199809554,2,6301
killbill-killbill.csv,BATCHDIVIDE4,8,20.092048881129983,4,6301
killbill-killbill.csv,BATCHDIVIDE4,16,8.82399619108078,8,6301
checkstyle-checkstyle.csv,BATCHBISECT,2,40.69899871873962,0.5,42146
checkstyle-checkstyle.csv,BATCHBISECT,4,60.810041285056705,2.0,42146
checkstyle-checkstyle.csv,BATCHBISECT,8,70.53338395102739,4.0,42146
checkstyle-checkstyle.csv,BATCHBISECT,16,75.15066672993879,8.0,42146
checkstyle-checkstyle.csv,BATCHSTOP4,4,65.22327148483842,2.0,42146
checkstyle-checkstyle.csv,BATCHSTOP4,8,74.9466141508091,4.0,42146
checkstyle-checkstyle.csv,BATCHSTOP4,16,79.5638969297205,8.0,42146
checkstyle-checkstyle.csv,BATCHDIVIDE4,4,65.22327148483842,2.0,42146
checkstyle-checkstyle.csv,BATCHDIVIDE4,8,74.9466141508091,4.0,42146
checkstyle-checkstyle.csv,BATCHDIVIDE4,16,62.77938594409908,8.0,42146
